
02/02/18 21:19:40 INFO BBMain: *********************
02/02/18 21:19:40 INFO BBMain: berry boiler starting
02/02/18 21:19:40 INFO BBMain: *********************
02/02/18 21:19:40 INFO BBMain: dir = /home/pi/rpi-boiler
02/02/18 21:19:40 INFO BBSettings: Loaded from settings.json
02/02/18 21:19:40 INFO BBController: new (BBEvent0 0:0:0, 24:0:0, 0)
02/02/18 21:19:41 INFO BBController: Controller thread started
02/02/18 21:19:41 INFO BBMain: Threads
02/02/18 21:19:41 INFO BBMain: 		MainThread
02/02/18 21:19:41 INFO BBMain: 		BBController
02/02/18 21:19:41 INFO BBMain: 		BBLed_21
02/02/18 21:19:41 INFO BBWebUI: Starting bjoern server
02/02/18 21:19:41 INFO BBController: Tick 0 => 0; wifi = 35%
02/03/18 09:15:45 INFO BBController: Tick 0 => 0; wifi = 42%
02/03/18 09:17:45 INFO BBController: Tick 0 => 0; wifi = 45%
02/03/18 09:19:45 INFO BBController: Tick 0 => 0; wifi = 44%
02/03/18 09:21:45 INFO BBController: Tick 0 => 0; wifi = 42%
02/03/18 09:23:45 INFO BBController: Tick 0 => 0; wifi = 40%
02/03/18 09:25:45 INFO BBController: Tick 0 => 0; wifi = 41%
02/03/18 09:27:45 INFO BBController: Tick 0 => 0; wifi = 42%
02/03/18 09:29:45 INFO BBController: Tick 0 => 0; wifi = 42%
02/03/18 09:31:45 INFO BBController: Tick 0 => 0; wifi = 41%
02/03/18 09:33:45 INFO BBController: Tick 0 => 0; wifi = 42%
02/03/18 09:35:45 INFO BBController: Tick 0 => 0; wifi = 40%
02/03/18 09:37:45 INFO BBController: Tick 0 => 0; wifi = 42%
02/03/18 09:39:45 INFO BBController: Tick 0 => 0; wifi = 44%
02/03/18 09:41:45 INFO BBController: Tick 0 => 0; wifi = 47%
02/03/18 09:43:45 INFO BBController: Tick 0 => 0; wifi = 42%
02/03/18 09:45:45 INFO BBController: Tick 0 => 0; wifi = 44%
02/03/18 09:47:46 INFO BBController: Tick 0 => 0; wifi = 40%
02/03/18 09:49:46 INFO BBController: Tick 0 => 0; wifi = 35%
02/03/18 09:51:46 INFO BBController: Tick 0 => 0; wifi = 44%
02/03/18 09:53:46 INFO BBController: Tick 0 => 0; wifi = 40%
02/03/18 09:55:46 INFO BBController: Tick 0 => 0; wifi = 40%
02/03/18 09:57:46 INFO BBController: Tick 0 => 0; wifi = 40%
02/03/18 09:59:46 INFO BBController: Tick 0 => 0; wifi = 38%
02/03/18 10:01:46 INFO BBController: Tick 0 => 0; wifi = 38%
02/03/18 10:03:46 INFO BBController: Tick 0 => 0; wifi = 38%
02/03/18 10:05:46 INFO BBController: Tick 0 => 0; wifi = 40%
02/03/18 10:07:46 INFO BBController: Tick 0 => 0; wifi = 40%
02/03/18 10:09:46 INFO BBController: Tick 0 => 0; wifi = 38%
02/03/18 10:11:46 INFO BBController: Tick 0 => 0; wifi = 40%
02/03/18 10:13:46 INFO BBController: Tick 0 => 0; wifi = 40%
02/03/18 10:15:46 INFO BBController: Tick 0 => 0; wifi = 40%
02/03/18 10:17:46 INFO BBController: Tick 0 => 0; wifi = 40%
02/03/18 10:19:46 INFO BBController: Tick 0 => 0; wifi = 38%
02/03/18 10:21:46 INFO BBController: Tick 0 => 0; wifi = 40%
02/03/18 10:23:46 INFO BBController: Tick 0 => 0; wifi = 40%
02/03/18 10:25:46 INFO BBController: Tick 0 => 0; wifi = 40%
02/03/18 10:27:46 INFO BBController: Tick 0 => 0; wifi = 40%
02/03/18 10:29:46 INFO BBController: Tick 0 => 0; wifi = 40%
02/03/18 10:31:46 INFO BBController: Tick 0 => 0; wifi = 40%
02/03/18 10:33:46 INFO BBController: Tick 0 => 0; wifi = 40%
02/03/18 10:35:46 INFO BBController: Tick 0 => 0; wifi = 40%
02/03/18 10:37:46 INFO BBController: Tick 0 => 0; wifi = 38%
02/03/18 10:39:46 INFO BBController: Tick 0 => 0; wifi = 40%
02/03/18 10:41:46 INFO BBController: Tick 0 => 0; wifi = 40%
02/03/18 10:43:46 INFO BBController: Tick 0 => 0; wifi = 38%
02/03/18 10:45:46 INFO BBController: Tick 0 => 0; wifi = 38%
02/03/18 10:47:46 INFO BBController: Tick 0 => 0; wifi = 38%
02/03/18 10:49:46 INFO BBController: Tick 0 => 0; wifi = 40%
02/03/18 10:51:46 INFO BBController: Tick 0 => 0; wifi = 40%
02/03/18 10:53:46 INFO BBController: Tick 0 => 0; wifi = 40%
02/03/18 10:55:46 INFO BBController: Tick 0 => 0; wifi = 40%
02/03/18 10:57:46 INFO BBController: Tick 0 => 0; wifi = 38%
02/03/18 10:59:46 INFO BBController: Tick 0 => 0; wifi = 40%
02/03/18 11:01:46 INFO BBController: Tick 0 => 0; wifi = 40%
02/03/18 11:03:46 INFO BBController: Tick 0 => 0; wifi = 38%
02/03/18 11:05:46 INFO BBController: Tick 0 => 0; wifi = 40%
02/03/18 11:07:46 INFO BBController: Tick 0 => 0; wifi = 40%
02/03/18 11:09:46 INFO BBController: Tick 0 => 0; wifi = 40%
02/03/18 11:11:46 INFO BBController: Tick 0 => 0; wifi = 40%
02/03/18 11:13:46 INFO BBController: Tick 0 => 0; wifi = 40%
02/03/18 11:15:46 INFO BBController: Tick 0 => 0; wifi = 38%
02/03/18 11:17:46 INFO BBController: Tick 0 => 0; wifi = 45%
02/03/18 11:19:46 INFO BBController: Tick 0 => 0; wifi = 40%
02/03/18 11:21:46 INFO BBController: Tick 0 => 0; wifi = 40%
02/03/18 11:23:46 INFO BBController: Tick 0 => 0; wifi = 40%
02/03/18 11:25:46 INFO BBController: Tick 0 => 0; wifi = 40%
02/03/18 11:27:46 INFO BBController: Tick 0 => 0; wifi = 38%
02/03/18 11:29:46 INFO BBController: Tick 0 => 0; wifi = 40%
02/03/18 11:31:46 INFO BBController: Tick 0 => 0; wifi = 40%
02/03/18 11:33:46 INFO BBController: Tick 0 => 0; wifi = 38%
02/03/18 11:35:46 INFO BBController: Tick 0 => 0; wifi = 38%
02/03/18 11:37:46 INFO BBController: Tick 0 => 0; wifi = 38%
02/03/18 11:39:46 INFO BBController: Tick 0 => 0; wifi = 40%
02/03/18 11:41:46 INFO BBController: Tick 0 => 0; wifi = 38%
02/03/18 11:43:46 INFO BBController: Tick 0 => 0; wifi = 38%
02/03/18 11:45:46 INFO BBController: Tick 0 => 0; wifi = 38%
02/03/18 11:47:46 INFO BBController: Tick 0 => 0; wifi = 40%
02/03/18 11:49:46 INFO BBController: Tick 0 => 0; wifi = 40%
02/03/18 11:51:46 INFO BBController: Tick 0 => 0; wifi = 42%
02/03/18 11:53:46 INFO BBController: Tick 0 => 0; wifi = 38%
02/03/18 11:55:46 INFO BBController: Tick 0 => 0; wifi = 40%
02/03/18 11:57:46 INFO BBController: Tick 0 => 0; wifi = 38%
02/03/18 11:59:46 INFO BBController: Tick 0 => 0; wifi = 40%
02/03/18 12:01:46 INFO BBController: Tick 0 => 0; wifi = 40%
02/03/18 12:03:46 INFO BBController: Tick 0 => 0; wifi = 40%
02/03/18 12:05:46 INFO BBController: Tick 0 => 0; wifi = 40%
02/03/18 12:07:46 INFO BBController: Tick 0 => 0; wifi = 40%
02/03/18 12:09:46 INFO BBController: Tick 0 => 0; wifi = 40%
02/03/18 12:11:46 INFO BBController: Tick 0 => 0; wifi = 40%
02/03/18 12:13:46 INFO BBController: Tick 0 => 0; wifi = 40%
02/03/18 12:15:46 INFO BBController: Tick 0 => 0; wifi = 40%
02/03/18 12:17:46 INFO BBController: Tick 0 => 0; wifi = 40%
02/03/18 12:19:47 INFO BBController: Tick 0 => 0; wifi = 40%
02/03/18 12:21:47 INFO BBController: Tick 0 => 0; wifi = 38%
02/03/18 12:23:47 INFO BBController: Tick 0 => 0; wifi = 40%
02/03/18 12:25:47 INFO BBController: Tick 0 => 0; wifi = 45%
02/03/18 12:27:47 INFO BBController: Tick 0 => 0; wifi = 38%
02/03/18 12:29:47 INFO BBController: Tick 0 => 0; wifi = 40%
02/03/18 12:31:47 INFO BBController: Tick 0 => 0; wifi = 40%
02/03/18 12:33:47 INFO BBController: Tick 0 => 0; wifi = 40%
02/03/18 12:35:47 INFO BBController: Tick 0 => 0; wifi = 40%
02/03/18 12:37:47 INFO BBController: Tick 0 => 0; wifi = 40%
02/03/18 12:39:47 INFO BBController: Tick 0 => 0; wifi = 40%
02/03/18 12:41:47 INFO BBController: Tick 0 => 0; wifi = 38%
02/03/18 12:43:47 INFO BBController: Tick 0 => 0; wifi = 38%
02/03/18 12:45:47 INFO BBController: Tick 0 => 0; wifi = 40%
02/03/18 12:47:47 INFO BBController: Tick 0 => 0; wifi = 38%
02/03/18 12:49:47 INFO BBController: Tick 0 => 0; wifi = 38%
02/03/18 12:51:47 INFO BBController: Tick 0 => 0; wifi = 38%
02/03/18 12:53:47 INFO BBController: Tick 0 => 0; wifi = 38%
02/03/18 12:55:47 INFO BBController: Tick 0 => 0; wifi = 40%
02/03/18 12:57:47 INFO BBController: Tick 0 => 0; wifi = 40%
02/03/18 12:59:47 INFO BBController: Tick 0 => 0; wifi = 45%
02/03/18 13:01:47 INFO BBController: Tick 0 => 0; wifi = 40%
02/03/18 13:03:47 INFO BBController: Tick 0 => 0; wifi = 38%
02/03/18 13:05:47 INFO BBController: Tick 0 => 0; wifi = 38%
02/03/18 13:07:47 INFO BBController: Tick 0 => 0; wifi = 40%
02/03/18 13:09:47 INFO BBController: Tick 0 => 0; wifi = 38%
02/03/18 13:11:47 INFO BBController: Tick 0 => 0; wifi = 38%
02/03/18 13:13:47 INFO BBController: Tick 0 => 0; wifi = 40%
02/03/18 13:15:47 INFO BBController: Tick 0 => 0; wifi = 40%
02/03/18 13:17:47 INFO BBController: Tick 0 => 0; wifi = 40%
02/03/18 13:19:47 INFO BBController: Tick 0 => 0; wifi = 41%
02/03/18 13:21:47 INFO BBController: Tick 0 => 0; wifi = 38%
02/03/18 13:23:47 INFO BBController: Tick 0 => 0; wifi = 38%
02/03/18 13:25:47 INFO BBController: Tick 0 => 0; wifi = 40%
02/03/18 13:27:47 INFO BBController: Tick 0 => 0; wifi = 38%
02/03/18 13:29:47 INFO BBController: Tick 0 => 0; wifi = 40%
02/03/18 13:31:47 INFO BBController: Tick 0 => 0; wifi = 38%
02/03/18 13:33:47 INFO BBController: Tick 0 => 0; wifi = 45%
02/03/18 13:35:47 INFO BBController: Tick 0 => 0; wifi = 38%
02/03/18 13:37:47 INFO BBController: Tick 0 => 0; wifi = 38%
02/03/18 13:39:47 INFO BBController: Tick 0 => 0; wifi = 40%
02/03/18 13:41:47 INFO BBController: Tick 0 => 0; wifi = 38%
02/03/18 13:43:47 INFO BBController: Tick 0 => 0; wifi = 40%
02/03/18 13:45:47 INFO BBController: Tick 0 => 0; wifi = 38%
02/03/18 13:47:47 INFO BBController: Tick 0 => 0; wifi = 38%
02/03/18 13:49:47 INFO BBController: Tick 0 => 0; wifi = 38%
02/03/18 13:51:47 INFO BBController: Tick 0 => 0; wifi = 40%
02/03/18 13:53:47 INFO BBController: Tick 0 => 0; wifi = 40%
02/03/18 13:55:47 INFO BBController: Tick 0 => 0; wifi = 38%
02/03/18 13:57:47 INFO BBController: Tick 0 => 0; wifi = 38%
02/03/18 13:59:47 INFO BBController: Tick 0 => 0; wifi = 40%
02/03/18 14:01:47 INFO BBController: Tick 0 => 0; wifi = 40%
02/03/18 14:03:47 INFO BBController: Tick 0 => 0; wifi = 41%
02/03/18 14:05:47 INFO BBController: Tick 0 => 0; wifi = 38%
02/03/18 14:07:47 INFO BBController: Tick 0 => 0; wifi = 42%
02/03/18 14:09:47 INFO BBController: Tick 0 => 0; wifi = 42%
02/03/18 14:11:47 INFO BBController: Tick 0 => 0; wifi = 34%
02/03/18 14:13:47 INFO BBController: Tick 0 => 0; wifi = 42%
02/03/18 14:15:47 INFO BBController: Tick 0 => 0; wifi = 44%
02/03/18 14:17:47 INFO BBController: Tick 0 => 0; wifi = 44%
02/03/18 14:19:47 INFO BBController: Tick 0 => 0; wifi = 42%
02/03/18 14:21:47 INFO BBController: Tick 0 => 0; wifi = 40%
02/03/18 14:23:47 INFO BBController: Tick 0 => 0; wifi = 47%
02/03/18 14:25:47 INFO BBController: Tick 0 => 0; wifi = 47%
02/03/18 14:27:47 INFO BBController: Tick 0 => 0; wifi = 38%
02/03/18 14:29:47 INFO BBController: Tick 0 => 0; wifi = 42%
02/03/18 14:31:47 INFO BBController: Tick 0 => 0; wifi = 41%
02/03/18 14:33:47 INFO BBController: Tick 0 => 0; wifi = 42%
02/03/18 14:35:47 INFO BBController: Tick 0 => 0; wifi = 38%
02/03/18 14:37:47 INFO BBController: Tick 0 => 0; wifi = 41%
02/03/18 14:39:47 INFO BBController: Tick 0 => 0; wifi = 42%
02/03/18 14:41:47 INFO BBController: Tick 0 => 0; wifi = 41%
02/03/18 14:43:47 INFO BBController: Tick 0 => 0; wifi = 40%
02/03/18 14:45:47 INFO BBController: Tick 0 => 0; wifi = 41%
02/03/18 14:47:47 INFO BBController: Tick 0 => 0; wifi = 44%
02/03/18 14:49:47 INFO BBController: Tick 0 => 0; wifi = 42%
02/03/18 14:51:47 INFO BBController: Tick 0 => 0; wifi = 41%
02/03/18 14:53:48 INFO BBController: Tick 0 => 0; wifi = 44%
02/03/18 14:55:48 INFO BBController: Tick 0 => 0; wifi = 32%
02/03/18 14:57:48 INFO BBController: Tick 0 => 0; wifi = 44%
02/03/18 14:59:48 INFO BBController: Tick 0 => 0; wifi = 42%
02/03/18 15:01:48 INFO BBController: Tick 0 => 0; wifi = 42%
02/03/18 15:03:48 INFO BBController: Tick 0 => 0; wifi = 32%
02/03/18 15:05:48 INFO BBController: Tick 0 => 0; wifi = 38%
02/03/18 15:07:48 INFO BBController: Tick 0 => 0; wifi = 42%
02/03/18 15:09:48 INFO BBController: Tick 0 => 0; wifi = 42%
02/03/18 15:11:48 INFO BBController: Tick 0 => 0; wifi = 38%
02/03/18 15:13:48 INFO BBController: Tick 0 => 0; wifi = 40%
02/03/18 15:15:48 INFO BBController: Tick 0 => 0; wifi = 40%
02/03/18 15:17:48 INFO BBController: Tick 0 => 0; wifi = 38%
02/03/18 15:19:48 INFO BBController: Tick 0 => 0; wifi = 37%
02/03/18 15:21:48 INFO BBController: Tick 0 => 0; wifi = 44%
02/03/18 15:23:48 INFO BBController: Tick 0 => 0; wifi = 37%
02/03/18 15:25:48 INFO BBController: Tick 0 => 0; wifi = 41%
02/03/18 15:27:48 INFO BBController: Tick 0 => 0; wifi = 38%
02/03/18 15:29:48 INFO BBController: Tick 0 => 0; wifi = 41%
02/03/18 15:31:48 INFO BBController: Tick 0 => 0; wifi = 35%
02/03/18 15:33:48 INFO BBController: Tick 0 => 0; wifi = 44%
02/03/18 15:35:48 INFO BBController: Tick 0 => 0; wifi = 35%
02/03/18 15:37:48 INFO BBController: Tick 0 => 0; wifi = 34%
02/03/18 15:39:48 INFO BBController: Tick 0 => 0; wifi = 40%
02/03/18 15:41:48 INFO BBController: Tick 0 => 0; wifi = 37%
02/03/18 15:43:48 INFO BBController: Tick 0 => 0; wifi = 38%
02/03/18 15:45:48 INFO BBController: Tick 0 => 0; wifi = 40%
02/03/18 15:47:48 INFO BBController: Tick 0 => 0; wifi = 31%
02/03/18 15:49:48 INFO BBController: Tick 0 => 0; wifi = 40%
02/03/18 15:51:48 INFO BBController: Tick 0 => 0; wifi = 35%
02/03/18 15:53:48 INFO BBController: Tick 0 => 0; wifi = 45%
02/03/18 15:55:48 INFO BBController: Tick 0 => 0; wifi = 35%
02/03/18 15:57:48 INFO BBController: Tick 0 => 0; wifi = 32%
02/03/18 15:59:48 INFO BBController: Tick 0 => 0; wifi = 37%
02/03/18 16:01:48 INFO BBController: Tick 0 => 0; wifi = 34%
02/03/18 16:03:48 INFO BBController: Tick 0 => 0; wifi = 47%
02/03/18 16:05:48 INFO BBController: Tick 0 => 0; wifi = 35%
02/03/18 16:07:48 INFO BBController: Tick 0 => 0; wifi = 44%
02/03/18 16:09:48 INFO BBController: Tick 0 => 0; wifi = 34%
02/03/18 16:11:48 INFO BBController: Tick 0 => 0; wifi = 40%
02/03/18 16:13:48 INFO BBController: Tick 0 => 0; wifi = 32%
02/03/18 16:15:48 INFO BBController: Tick 0 => 0; wifi = 40%
02/03/18 16:16:30 INFO BBWebUI: <Request 'http://homefire.cf/' [GET]> from 192.168.0.26
02/03/18 16:16:31 INFO BBWebUI: <Request 'http://homefire.cf/static/jquery.js' [GET]> from 192.168.0.26
02/03/18 16:16:31 INFO BBWebUI: <Request 'http://homefire.cf/static/moment.min.js' [GET]> from 192.168.0.26
02/03/18 16:16:31 INFO BBWebUI: <Request 'http://homefire.cf/static/bootstrap/js/bootstrap.min.js' [GET]> from 192.168.0.26
02/03/18 16:16:31 INFO BBWebUI: <Request 'http://homefire.cf/static/bootstrap/css/bootstrap-slate.css' [GET]> from 192.168.0.26
02/03/18 16:16:31 INFO BBWebUI: <Request 'http://homefire.cf/static/style.css?545' [GET]> from 192.168.0.26
02/03/18 16:16:31 INFO BBWebUI: <Request 'http://homefire.cf/static/bootstrap-switch-master/dist/js/bootstrap-switch.min.js' [GET]> from 192.168.0.26
02/03/18 16:16:31 INFO BBWebUI: <Request 'http://homefire.cf/static/bootstrap-switch-master/dist/css/bootstrap3/bootstrap-switch.min.css' [GET]> from 192.168.0.26
02/03/18 16:16:32 INFO BBWebUI: <Request 'http://homefire.cf/push_subscribe' [POST]> from 192.168.0.26
02/03/18 16:16:32 INFO BBWebUI: <Request 'http://homefire.cf/static/manifest.json?7' [GET]> from 192.168.0.26
02/03/18 16:16:33 INFO BBWebUI: <Request 'http://homefire.cf/sw.js' [GET]> from 192.168.0.26
02/03/18 16:16:33 INFO BBWebUI: here
02/03/18 16:16:35 INFO BBWebUI: <Request 'http://homefire.cf/static/icon-144.png' [GET]> from 192.168.0.26
02/03/18 16:16:37 INFO BBWebUI: <Request 'http://homefire.cf/static/icon-512.png' [GET]> from 192.168.0.26
02/03/18 16:16:46 INFO BBWebUI: <Request 'http://homefire.cf/?sw' [GET]> from 192.168.0.26
02/03/18 16:16:46 INFO BBWebUI: <Request 'http://homefire.cf/static/style.css?97' [GET]> from 192.168.0.26
02/03/18 16:16:46 INFO BBWebUI: <Request 'http://homefire.cf/push_subscribe' [POST]> from 192.168.0.26
02/03/18 16:16:55 INFO BBWebUI: <Request 'http://homefire.cf/set_override_event/1517674606/1517696206/100.0' [GET]> from 192.168.0.26
02/03/18 16:16:55 INFO BBController: new (BBEvent1 421576:16:46, 421582:16:46, 100)
02/03/18 16:16:55 INFO BBController: Tick 1 => 1; wifi = 40%
02/03/18 16:16:55 INFO BBWebUI: <Request 'http://homefire.cf/static/bootstrap/fonts/glyphicons-halflings-regular.woff2' [GET]> from 192.168.0.26
02/03/18 16:18:55 INFO BBController: Tick 1 => 1; wifi = 41%
02/03/18 16:20:55 INFO BBController: Tick 1 => 1; wifi = 40%
02/03/18 16:22:55 INFO BBController: Tick 1 => 1; wifi = 35%
02/03/18 16:24:55 INFO BBController: Tick 1 => 1; wifi = 38%
02/03/18 16:26:55 INFO BBController: Tick 1 => 1; wifi = 42%
02/03/18 16:28:55 INFO BBController: Tick 1 => 1; wifi = 32%
02/03/18 16:30:55 INFO BBController: Tick 1 => 1; wifi = 42%
02/03/18 16:32:55 INFO BBController: Tick 1 => 1; wifi = 37%
02/03/18 16:34:55 INFO BBController: Tick 1 => 1; wifi = 38%
02/03/18 16:36:55 INFO BBController: Tick 1 => 1; wifi = 40%
02/03/18 16:38:55 INFO BBController: Tick 1 => 1; wifi = 38%
02/03/18 16:40:55 INFO BBController: Tick 1 => 1; wifi = 44%
02/03/18 16:42:55 INFO BBController: Tick 1 => 1; wifi = 40%
02/03/18 16:44:55 INFO BBController: Tick 1 => 1; wifi = 42%
02/03/18 16:46:55 INFO BBController: Tick 1 => 1; wifi = 41%
02/03/18 16:48:55 INFO BBController: Tick 1 => 1; wifi = 41%
02/03/18 16:50:55 INFO BBController: Tick 1 => 1; wifi = 38%
02/03/18 16:52:55 INFO BBController: Tick 1 => 1; wifi = 45%
02/03/18 16:54:55 INFO BBController: Tick 1 => 1; wifi = 42%
02/03/18 16:56:55 INFO BBController: Tick 1 => 1; wifi = 40%
02/03/18 16:58:55 INFO BBController: Tick 1 => 1; wifi = 45%
02/03/18 17:00:55 INFO BBController: Tick 1 => 1; wifi = 47%
02/03/18 17:02:55 INFO BBController: Tick 1 => 1; wifi = 45%
02/03/18 17:04:55 INFO BBController: Tick 1 => 1; wifi = 48%
02/03/18 17:06:55 INFO BBController: Tick 1 => 1; wifi = 45%
02/03/18 17:08:56 INFO BBController: Tick 1 => 1; wifi = 38%
02/03/18 17:10:56 INFO BBController: Tick 1 => 1; wifi = 35%
02/03/18 17:12:56 INFO BBController: Tick 1 => 1; wifi = 41%
02/03/18 17:14:56 INFO BBController: Tick 1 => 1; wifi = 45%
02/03/18 17:16:56 INFO BBController: Tick 1 => 1; wifi = 41%
02/03/18 17:18:56 INFO BBController: Tick 1 => 1; wifi = 42%
02/03/18 17:20:56 INFO BBController: Tick 1 => 1; wifi = 44%
02/03/18 17:22:56 INFO BBController: Tick 1 => 1; wifi = 41%
02/03/18 17:24:56 INFO BBController: Tick 1 => 1; wifi = 44%
02/03/18 17:26:56 INFO BBController: Tick 1 => 1; wifi = 45%
02/03/18 17:28:56 INFO BBController: Tick 1 => 1; wifi = 42%
02/03/18 17:30:56 INFO BBController: Tick 1 => 1; wifi = 42%
02/03/18 17:32:56 INFO BBController: Tick 1 => 1; wifi = 42%
02/03/18 17:34:56 INFO BBController: Tick 1 => 1; wifi = 45%
02/03/18 17:36:56 INFO BBController: Tick 1 => 1; wifi = 44%
02/03/18 17:38:56 INFO BBController: Tick 1 => 1; wifi = 47%
02/03/18 17:40:56 INFO BBController: Tick 1 => 1; wifi = 44%
02/03/18 17:42:56 INFO BBController: Tick 1 => 1; wifi = 45%
02/03/18 17:44:56 INFO BBController: Tick 1 => 1; wifi = 48%
02/03/18 17:46:56 INFO BBController: Tick 1 => 1; wifi = 42%
02/03/18 17:48:56 INFO BBController: Tick 1 => 1; wifi = 45%
02/03/18 17:50:56 INFO BBController: Tick 1 => 1; wifi = 47%
02/03/18 17:52:56 INFO BBController: Tick 1 => 1; wifi = 45%
02/03/18 17:54:56 INFO BBController: Tick 1 => 1; wifi = 45%
02/03/18 17:56:56 INFO BBController: Tick 1 => 1; wifi = 44%
02/03/18 17:58:56 INFO BBController: Tick 1 => 1; wifi = 42%
02/03/18 18:00:56 INFO BBController: Tick 1 => 1; wifi = 42%
02/03/18 18:02:56 INFO BBController: Tick 1 => 1; wifi = 44%
02/03/18 18:04:56 INFO BBController: Tick 1 => 1; wifi = 44%
02/03/18 18:06:56 INFO BBController: Tick 1 => 1; wifi = 47%
02/03/18 18:08:56 INFO BBController: Tick 1 => 1; wifi = 47%
02/03/18 18:10:56 INFO BBController: Tick 1 => 1; wifi = 47%
02/03/18 18:12:56 INFO BBController: Tick 1 => 1; wifi = 45%
02/03/18 18:14:56 INFO BBController: Tick 1 => 1; wifi = 44%
02/03/18 18:16:56 INFO BBController: Tick 1 => 1; wifi = 45%
02/03/18 18:18:56 INFO BBController: Tick 1 => 1; wifi = 45%
02/03/18 18:20:56 INFO BBController: Tick 1 => 1; wifi = 45%
02/03/18 18:22:56 INFO BBController: Tick 1 => 1; wifi = 45%
02/03/18 18:24:56 INFO BBController: Tick 1 => 1; wifi = 47%
02/03/18 18:26:56 INFO BBController: Tick 1 => 1; wifi = 48%
02/03/18 18:28:56 INFO BBController: Tick 1 => 1; wifi = 51%
02/03/18 18:30:56 INFO BBController: Tick 1 => 1; wifi = 50%
02/03/18 18:32:56 INFO BBController: Tick 1 => 1; wifi = 48%
02/03/18 18:34:56 INFO BBController: Tick 1 => 1; wifi = 45%
02/03/18 18:36:56 INFO BBController: Tick 1 => 1; wifi = 52%
02/03/18 18:38:56 INFO BBController: Tick 1 => 1; wifi = 54%
02/03/18 18:40:56 INFO BBController: Tick 1 => 1; wifi = 54%
02/03/18 18:42:56 INFO BBController: Tick 1 => 1; wifi = 52%
02/03/18 18:44:56 INFO BBController: Tick 1 => 1; wifi = 52%
02/03/18 18:46:56 INFO BBController: Tick 1 => 1; wifi = 51%
02/03/18 18:48:56 INFO BBController: Tick 1 => 1; wifi = 41%
02/03/18 18:50:56 INFO BBController: Tick 1 => 1; wifi = 51%
02/03/18 18:52:56 INFO BBController: Tick 1 => 1; wifi = 41%
02/03/18 18:54:56 INFO BBController: Tick 1 => 1; wifi = 51%
02/03/18 18:56:56 INFO BBController: Tick 1 => 1; wifi = 51%
02/03/18 18:58:56 INFO BBController: Tick 1 => 1; wifi = 52%
02/03/18 19:00:56 INFO BBController: Tick 1 => 1; wifi = 52%
02/03/18 19:02:56 INFO BBController: Tick 1 => 1; wifi = 51%
02/03/18 19:04:56 INFO BBController: Tick 1 => 1; wifi = 51%
02/03/18 19:06:56 INFO BBController: Tick 1 => 1; wifi = 52%
02/03/18 19:08:56 INFO BBController: Tick 1 => 1; wifi = 52%
02/03/18 19:10:56 INFO BBController: Tick 1 => 1; wifi = 52%
02/03/18 19:12:56 INFO BBController: Tick 1 => 1; wifi = 52%
02/03/18 19:14:56 INFO BBController: Tick 1 => 1; wifi = 52%
02/03/18 19:16:56 INFO BBController: Tick 1 => 1; wifi = 52%
02/03/18 19:18:56 INFO BBController: Tick 1 => 1; wifi = 51%
02/03/18 19:20:56 INFO BBController: Tick 1 => 1; wifi = 48%
02/03/18 19:22:56 INFO BBController: Tick 1 => 1; wifi = 51%
02/03/18 19:24:56 INFO BBController: Tick 1 => 1; wifi = 51%
02/03/18 19:26:56 INFO BBController: Tick 1 => 1; wifi = 52%
02/03/18 19:28:56 INFO BBController: Tick 1 => 1; wifi = 52%
02/03/18 19:30:56 INFO BBController: Tick 1 => 1; wifi = 51%
02/03/18 19:32:56 INFO BBController: Tick 1 => 1; wifi = 51%
02/03/18 19:34:56 INFO BBController: Tick 1 => 1; wifi = 51%
02/03/18 19:36:56 INFO BBController: Tick 1 => 1; wifi = 51%
02/03/18 19:38:56 INFO BBController: Tick 1 => 1; wifi = 52%
02/03/18 19:40:57 INFO BBController: Tick 1 => 1; wifi = 52%
02/03/18 19:42:57 INFO BBController: Tick 1 => 1; wifi = 52%
02/03/18 19:44:57 INFO BBController: Tick 1 => 1; wifi = 52%
02/03/18 19:46:57 INFO BBController: Tick 1 => 1; wifi = 51%
02/03/18 19:48:57 INFO BBController: Tick 1 => 1; wifi = 51%
02/03/18 19:50:57 INFO BBController: Tick 1 => 1; wifi = 51%
02/03/18 19:52:57 INFO BBController: Tick 1 => 1; wifi = 52%
02/03/18 19:54:57 INFO BBController: Tick 1 => 1; wifi = 52%
02/03/18 19:56:57 INFO BBController: Tick 1 => 1; wifi = 51%
02/03/18 19:58:57 INFO BBController: Tick 1 => 1; wifi = 51%
02/03/18 20:00:57 INFO BBController: Tick 1 => 1; wifi = 51%
02/03/18 20:02:57 INFO BBController: Tick 1 => 1; wifi = 52%
02/03/18 20:04:57 INFO BBController: Tick 1 => 1; wifi = 52%
02/03/18 20:05:43 INFO BBWebUI: <Request 'http://homefire.cf/get_status' [GET]> from 192.168.0.26
02/03/18 20:06:57 INFO BBController: Tick 1 => 1; wifi = 58%
02/03/18 20:08:57 INFO BBController: Tick 1 => 1; wifi = 51%
02/03/18 20:09:39 INFO BBWebUI: <Request 'http://homefire.cf/get_status' [GET]> from 192.168.0.26
02/03/18 20:09:46 INFO BBWebUI: <Request 'http://homefire.cf/get_status' [GET]> from 192.168.0.26
02/03/18 20:10:57 INFO BBController: Tick 1 => 1; wifi = 52%
02/03/18 20:12:57 INFO BBController: Tick 1 => 1; wifi = 51%
